ROID,DATE,MSNAME,DEST,N_RETURNEES
RO-01609,2021-01-12T00:00:00Z,Germany,Afghanistan,26
RO-01605,2021-01-13T00:00:00Z,Germany,Tunisia,12
RO-01606,2021-01-15T00:00:00Z,Austria,Albania,2
RO-01606,2021-01-15T00:00:00Z,Austria,Kosovo,1
RO-01606,2021-01-15T00:00:00Z,Germany,Albania,45
RO-01606,2021-01-15T00:00:00Z,Germany,Kosovo,8
RO-01660,2021-01-15T00:00:00Z,Italy,Tunisia,37
RO-01627,2021-01-18T00:00:00Z,Germany,Pakistan,23
RO-01627,2021-01-18T00:00:00Z,Romania,Pakistan,1
RO-01612,2021-01-19T00:00:00Z,Germany,Guinea,25
RO-01614,2021-01-19T00:00:00Z,Germany,Georgia,41
RO-01615,2021-01-19T00:00:00Z,France,Albania,15
RO-01616,2021-01-19T00:00:00Z,Austria,Nigeria,13
RO-01616,2021-01-19T00:00:00Z,Germany,Nigeria,24
RO-01616,2021-01-19T00:00:00Z,Hungary,Nigeria,1
RO-01610,2021-01-21T00:00:00Z,France,Albania,3
RO-01610,2021-01-21T00:00:00Z,France,Moldova,2
RO-01610,2021-01-21T00:00:00Z,Germany,Albania,25
RO-01610,2021-01-21T00:00:00Z,Germany,Moldova,49
RO-01611,2021-01-21T00:00:00Z,Germany,North Macedonia,36
RO-01611,2021-01-21T00:00:00Z,Germany,Serbia,25
RO-01671,2021-01-21T00:00:00Z,Italy,Tunisia,17
RO-01657,2021-01-22T00:00:00Z,Germany,Albania,11
RO-01657,2021-01-22T00:00:00Z,Germany,Kosovo,9
RO-01618,2021-01-26T00:00:00Z,Germany,Ghana,16
RO-01619,2021-01-26T00:00:00Z,France,Albania,9
RO-01628,2021-01-26T00:00:00Z,Greece,Pakistan,25
RO-01625,2021-01-27T00:00:00Z,Germany,Ethiopia,3
RO-01625,2021-01-27T00:00:00Z,Switzerland,Ethiopia,4
RO-01659,2021-01-27T00:00:00Z,Germany,Iraq,9
RO-01626,2021-01-28T00:00:00Z,Austria,Armenia,6
RO-01626,2021-01-28T00:00:00Z,Austria,Georgia,8
RO-01626,2021-01-28T00:00:00Z,Germany,Georgia,9
RO-01626,2021-01-28T00:00:00Z,Switzerland,Georgia,1
RO-01698,2021-01-28T00:00:00Z,Italy,Tunisia,21
RO-01635,2021-01-29T00:00:00Z,Germany,Ukraine,42
RO-01663,2021-01-29T00:00:00Z,France,Georgia,21
RO-01636,2021-02-02T00:00:00Z,France,Albania,18
RO-01637,2021-02-02T00:00:00Z,Germany,Armenia,25
RO-01639,2021-02-02T00:00:00Z,Germany,Albania,24
RO-01639,2021-02-02T00:00:00Z,Germany,Kosovo,24
RO-01669,2021-02-04T00:00:00Z,Germany,Kosovo,4
RO-01669,2021-02-04T00:00:00Z,Germany,Moldova,24
RO-01706,2021-02-08T00:00:00Z,Italy,Tunisia,21
RO-01640,2021-02-09T00:00:00Z,France,Albania,10
RO-01642,2021-02-09T00:00:00Z,Belgium,Guinea,1
RO-01642,2021-02-09T00:00:00Z,Germany,Guinea,14
RO-01644,2021-02-09T00:00:00Z,Germany,Afghanistan,26
RO-01653,2021-02-10T00:00:00Z,Austria,Pakistan,6
RO-01653,2021-02-10T00:00:00Z,Greece,Pakistan,15
RO-01653,2021-02-10T00:00:00Z,Slovenia,Pakistan,1
RO-01641,2021-02-11T00:00:00Z,Germany,Albania,20
RO-01641,2021-02-11T00:00:00Z,Germany,Kosovo,17
RO-01643,2021-02-11T00:00:00Z,Germany,Georgia,45
RO-01643,2021-02-11T00:00:00Z,Italy,Georgia,4
RO-01723,2021-02-11T00:00:00Z,Italy,Tunisia,13
RO-01725,2021-02-15T00:00:00Z,Italy,Tunisia,2
RO-01645,2021-02-16T00:00:00Z,France,Albania,16
RO-01654,2021-02-17T00:00:00Z,Germany,Pakistan,16
RO-01724,2021-02-18T00:00:00Z,Italy,Tunisia,35
RO-01729,2021-02-22T00:00:00Z,Italy,Tunisia,16
RO-01647,2021-02-23T00:00:00Z,France,Albania,40
RO-01648,2021-02-23T00:00:00Z,Austria,Afghanistan,17
RO-01648,2021-02-23T00:00:00Z,Belgium,Afghanistan,2
RO-01648,2021-02-23T00:00:00Z,Bulgaria,Afghanistan,2
RO-01648,2021-02-23T00:00:00Z,Hungary,Afghanistan,2
RO-01648,2021-02-23T00:00:00Z,Luxembourg,Afghanistan,1
RO-01648,2021-02-23T00:00:00Z,Slovakia,Afghanistan,1
RO-01648,2021-02-23T00:00:00Z,Sweden,Afghanistan,12
RO-01665,2021-02-23T00:00:00Z,Germany,Ghana,22
RO-01668,2021-02-23T00:00:00Z,Germany,Armenia,32
RO-01650,2021-02-25T00:00:00Z,Germany,North Macedonia,27
RO-01650,2021-02-25T00:00:00Z,Germany,Serbia,41
RO-01667,2021-02-25T00:00:00Z,Germany,Moldova,30
RO-01667,2021-02-25T00:00:00Z,Germany,Ukraine,9
RO-01707,2021-02-25T00:00:00Z,Germany,Georgia,48
RO-01736,2021-03-01T00:00:00Z,Italy,Tunisia,26
RO-01704,2021-03-02T00:00:00Z,Greece,Georgia,10
RO-01704,2021-03-02T00:00:00Z,Greece,Pakistan,15
RO-01737,2021-03-02T00:00:00Z,France,Albania,10
RO-01674,2021-03-03T00:00:00Z,Germany,Tunisia,21
RO-01675,2021-03-03T00:00:00Z,Finland,Gambia,1
RO-01675,2021-03-03T00:00:00Z,Germany,Gambia,22
RO-01675,2021-03-03T00:00:00Z,Sweden,Gambia,1
RO-01705,2021-03-04T00:00:00Z,Germany,Serbia,40
RO-01739,2021-03-04T00:00:00Z,Italy,Tunisia,30
RO-01743,2021-03-08T00:00:00Z,Italy,Tunisia,11
RO-01679,2021-03-09T00:00:00Z,Germany,Afghanistan,26
RO-01740,2021-03-09T00:00:00Z,France,Albania,18
RO-01676,2021-03-11T00:00:00Z,Germany,Georgia,47
RO-01676,2021-03-11T00:00:00Z,Iceland,Georgia,6
RO-01678,2021-03-11T00:00:00Z,Austria,Armenia,1
RO-01678,2021-03-11T00:00:00Z,Austria,Georgia,7
RO-01678,2021-03-11T00:00:00Z,Czech Republic,Georgia,2
RO-01678,2021-03-11T00:00:00Z,Greece,Georgia,6
RO-01678,2021-03-11T00:00:00Z,Sweden,Georgia,2
RO-01746,2021-03-11T00:00:00Z,Italy,Tunisia,17
RO-01677,2021-03-12T00:00:00Z,Germany,Bosnia and Herzegovina,19
RO-01677,2021-03-12T00:00:00Z,Germany,North Macedonia,22
RO-01682,2021-03-16T00:00:00Z,Belgium,Guinea,1
RO-01682,2021-03-16T00:00:00Z,Germany,Guinea,22
RO-01682,2021-03-16T00:00:00Z,Sweden,Guinea,1
RO-01683,2021-03-16T00:00:00Z,Germany,Pakistan,27
RO-01683,2021-03-16T00:00:00Z,Poland,Pakistan,2
RO-01744,2021-03-16T00:00:00Z,France,Albania,14
RO-01765,2021-03-18T00:00:00Z,Italy,Tunisia,24
RO-01681,2021-03-19T00:00:00Z,Germany,Albania,23
RO-01681,2021-03-19T00:00:00Z,Germany,Kosovo,20
RO-01681,2021-03-19T00:00:00Z,Sweden,Albania,5
RO-01681,2021-03-19T00:00:00Z,Sweden,Kosovo,1
RO-01747,2021-03-19T00:00:00Z,Italy,Egypt,17
RO-01768,2021-03-22T00:00:00Z,Italy,Tunisia,24
RO-01685,2021-03-23T00:00:00Z,Poland,Colombia,1
RO-01685,2021-03-23T00:00:00Z,Portugal,Peru,1
RO-01685,2021-03-23T00:00:00Z,Spain,Colombia,59
RO-01685,2021-03-23T00:00:00Z,Spain,Peru,35
RO-01685,2021-03-23T00:00:00Z,Sweden,Colombia,5
RO-01686,2021-03-23T00:00:00Z,Germany,Ethiopia,17
RO-01686,2021-03-23T00:00:00Z,Sweden,Ethiopia,2
RO-01687,2021-03-23T00:00:00Z,Germany,Ghana,15
RO-01745,2021-03-23T00:00:00Z,France,Albania,13
RO-01732,2021-03-24T00:00:00Z,Germany,Albania,19
RO-01732,2021-03-24T00:00:00Z,Germany,Moldova,39
RO-01684,2021-03-25T00:00:00Z,Germany,Georgia,41
RO-01684,2021-03-25T00:00:00Z,Italy,Georgia,4
RO-01772,2021-03-25T00:00:00Z,Italy,Tunisia,20
RO-01702,2021-03-29T00:00:00Z,Germany,Ukraine,31
RO-01702,2021-03-29T00:00:00Z,Norway,Ukraine,2
RO-01773,2021-03-29T00:00:00Z,Italy,Tunisia,21
RO-01689,2021-03-30T00:00:00Z,Germany,Sri Lanka,20
RO-01689,2021-03-30T00:00:00Z,Switzerland,Sri Lanka,4
RO-01691,2021-03-30T00:00:00Z,Austria,Afghanistan,15
RO-01691,2021-03-30T00:00:00Z,Bulgaria,Afghanistan,1
RO-01691,2021-03-30T00:00:00Z,Hungary,Afghanistan,3
RO-01691,2021-03-30T00:00:00Z,Romania,Afghanistan,2
RO-01691,2021-03-30T00:00:00Z,Sweden,Afghanistan,8
RO-01749,2021-03-30T00:00:00Z,France,Albania,16
RO-01690,2021-03-31T00:00:00Z,Germany,Armenia,34
RO-01703,2021-03-31T00:00:00Z,Germany,Azerbaijan,32
RO-01774,2021-04-01T00:00:00Z,Italy,Tunisia,28
RO-01734,2021-04-06T00:00:00Z,France,Albania,15
RO-01734,2021-04-06T00:00:00Z,Luxembourg,Albania,1
RO-01710,2021-04-07T00:00:00Z,Germany,Afghanistan,20
RO-01673,2021-04-08T00:00:00Z,Austria,Russia,11
RO-01673,2021-04-08T00:00:00Z,Belgium,Russia,4
RO-01709,2021-04-08T00:00:00Z,France,Georgia,3
RO-01709,2021-04-08T00:00:00Z,Germany,Georgia,45
RO-01709,2021-04-08T00:00:00Z,Italy,Georgia,4
RO-01775,2021-04-08T00:00:00Z,Italy,Tunisia,17
RO-01712,2021-04-13T00:00:00Z,Germany,North Macedonia,24
RO-01712,2021-04-13T00:00:00Z,Germany,Serbia,20
RO-01735,2021-04-13T00:00:00Z,Belgium,Albania,1
RO-01735,2021-04-13T00:00:00Z,France,Albania,15
RO-01776,2021-04-13T00:00:00Z,Italy,Egypt,15
RO-01711,2021-04-14T00:00:00Z,France,Moldova,3
RO-01711,2021-04-14T00:00:00Z,France,Serbia,1
RO-01711,2021-04-14T00:00:00Z,Germany,Moldova,15
RO-01711,2021-04-14T00:00:00Z,Germany,Serbia,29
RO-01713,2021-04-14T00:00:00Z,Germany,Georgia,20
RO-01713,2021-04-14T00:00:00Z,Spain,Albania,24
RO-01713,2021-04-14T00:00:00Z,Spain,Georgia,21
RO-01714,2021-04-14T00:00:00Z,Austria,Pakistan,4
RO-01714,2021-04-14T00:00:00Z,Greece,Pakistan,20
RO-01714,2021-04-14T00:00:00Z,Sweden,Pakistan,1
RO-01714,2021-04-14T00:00:00Z,Switzerland,Pakistan,1
RO-01726,2021-04-15T00:00:00Z,Germany,Armenia,28
RO-01782,2021-04-15T00:00:00Z,Italy,Tunisia,22
RO-01783,2021-04-19T00:00:00Z,Italy,Tunisia,27
RO-01727,2021-04-20T00:00:00Z,Germany,Pakistan,30
RO-01733,2021-04-20T00:00:00Z,France,Albania,18
RO-01717,2021-04-21T00:00:00Z,Germany,Tunisia,21
RO-01715,2021-04-22T00:00:00Z,Belgium,Kosovo,1
RO-01715,2021-04-22T00:00:00Z,Germany,Albania,34
RO-01715,2021-04-22T00:00:00Z,Germany,Kosovo,4
RO-01784,2021-04-22T00:00:00Z,Italy,Tunisia,35
RO-01802,2021-04-26T00:00:00Z,Italy,Tunisia,28
RO-01741,2021-04-27T00:00:00Z,France,Albania,23
RO-01785,2021-04-27T00:00:00Z,Italy,Egypt,30
RO-01720,2021-04-28T00:00:00Z,Germany,Azerbaijan,52
RO-01719,2021-04-29T00:00:00Z,France,Albania,3
RO-01719,2021-04-29T00:00:00Z,France,Kosovo,1
RO-01719,2021-04-29T00:00:00Z,Germany,Albania,46
RO-01719,2021-04-29T00:00:00Z,Germany,Kosovo,11
RO-01721,2021-04-29T00:00:00Z,Austria,Armenia,1
RO-01721,2021-04-29T00:00:00Z,Austria,Georgia,3
RO-01721,2021-04-29T00:00:00Z,Greece,Georgia,2
RO-01807,2021-05-03T00:00:00Z,Italy,Tunisia,18
RO-01778,2021-05-04T00:00:00Z,France,Albania,22
RO-01699,2021-05-06T00:00:00Z,Austria,Turkey,10
RO-01750,2021-05-06T00:00:00Z,Germany,Georgia,36
RO-01750,2021-05-06T00:00:00Z,Italy,Georgia,5
RO-01815,2021-05-10T00:00:00Z,Italy,Tunisia,12
RO-01753,2021-05-11T00:00:00Z,Germany,North Macedonia,11
RO-01753,2021-05-11T00:00:00Z,Germany,Serbia,19
RO-01753,2021-05-11T00:00:00Z,Sweden,North Macedonia,1
RO-01753,2021-05-11T00:00:00Z,Sweden,Serbia,1
RO-01769,2021-05-11T00:00:00Z,Germany,Bosnia and Herzegovina,31
RO-01769,2021-05-11T00:00:00Z,Germany,Moldova,27
RO-01771,2021-05-11T00:00:00Z,Greece,Pakistan,10
RO-01779,2021-05-11T00:00:00Z,France,Albania,20
RO-01757,2021-05-17T00:00:00Z,Germany,Albania,47
RO-01757,2021-05-17T00:00:00Z,Germany,Kosovo,19
RO-01839,2021-05-17T00:00:00Z,Italy,Tunisia,19
RO-01756,2021-05-18T00:00:00Z,Germany,Pakistan,35
RO-01766,2021-05-18T00:00:00Z,Germany,Armenia,27
RO-01770,2021-05-18T00:00:00Z,Austria,Afghanistan,14
RO-01770,2021-05-18T00:00:00Z,Bulgaria,Afghanistan,2
RO-01770,2021-05-18T00:00:00Z,Finland,Afghanistan,2
RO-01770,2021-05-18T00:00:00Z,Romania,Afghanistan,14
RO-01770,2021-05-18T00:00:00Z,Sweden,Afghanistan,6
RO-01780,2021-05-18T00:00:00Z,France,Albania,12
RO-01758,2021-05-19T00:00:00Z,Germany,Tunisia,25
RO-01755,2021-05-20T00:00:00Z,Germany,Georgia,56
RO-01755,2021-05-20T00:00:00Z,Italy,Georgia,4
RO-01759,2021-05-20T00:00:00Z,Belgium,Ghana,1
RO-01759,2021-05-20T00:00:00Z,Germany,Ghana,18
RO-01837,2021-05-21T00:00:00Z,Italy,Egypt,16
RO-01840,2021-05-24T00:00:00Z,Italy,Tunisia,15
RO-01781,2021-05-25T00:00:00Z,France,Albania,26
RO-01760,2021-05-26T00:00:00Z,Austria,Nigeria,16
RO-01760,2021-05-26T00:00:00Z,Germany,Nigeria,25
RO-01760,2021-05-26T00:00:00Z,Hungary,Nigeria,2
RO-01806,2021-05-26T00:00:00Z,Germany,Albania,1
RO-01806,2021-05-26T00:00:00Z,Germany,Georgia,16
RO-01806,2021-05-26T00:00:00Z,Spain,Albania,22
RO-01806,2021-05-26T00:00:00Z,Spain,Georgia,9
RO-01786,2021-05-27T00:00:00Z,Germany,Moldova,11
RO-01786,2021-05-27T00:00:00Z,Germany,Ukraine,21
RO-01786,2021-05-27T00:00:00Z,Sweden,Ukraine,1
RO-01843,2021-05-27T00:00:00Z,Italy,Tunisia,39
RO-01762,2021-06-01T00:00:00Z,Germany,Azerbaijan,28
RO-01763,2021-06-01T00:00:00Z,Germany,Kosovo,14
RO-01763,2021-06-01T00:00:00Z,Germany,Moldova,26
RO-01764,2021-06-01T00:00:00Z,Germany,North Macedonia,25
RO-01764,2021-06-01T00:00:00Z,Germany,Serbia,40
RO-01809,2021-06-01T00:00:00Z,France,Albania,35
RO-01787,2021-06-02T00:00:00Z,Germany,Egypt,19
RO-01838,2021-06-02T00:00:00Z,Belgium,Congo DR,5
RO-01838,2021-06-02T00:00:00Z,Switzerland,Congo DR,2
RO-01847,2021-06-04T00:00:00Z,Italy,Egypt,21
RO-01849,2021-06-07T00:00:00Z,Italy,Tunisia,21
RO-01789,2021-06-08T00:00:00Z,Germany,Afghanistan,42
RO-01810,2021-06-08T00:00:00Z,France,Albania,30
RO-01805,2021-06-09T00:00:00Z,Austria,Sri Lanka,1
RO-01805,2021-06-09T00:00:00Z,Germany,Sri Lanka,19
RO-01805,2021-06-09T00:00:00Z,Switzerland,Sri Lanka,8
RO-01788,2021-06-10T00:00:00Z,Germany,Georgia,51
RO-01788,2021-06-10T00:00:00Z,Italy,Georgia,3
RO-01851,2021-06-14T00:00:00Z,Italy,Tunisia,15
RO-01790,2021-06-15T00:00:00Z,Germany,Armenia,31
RO-01791,2021-06-15T00:00:00Z,Austria,Afghanistan,6
RO-01791,2021-06-15T00:00:00Z,Bulgaria,Afghanistan,2
RO-01791,2021-06-15T00:00:00Z,Romania,Afghanistan,20
RO-01791,2021-06-15T00:00:00Z,Sweden,Afghanistan,3
RO-01812,2021-06-15T00:00:00Z,France,Albania,27
RO-01816,2021-06-15T00:00:00Z,Austria,Georgia,4
RO-01816,2021-06-15T00:00:00Z,Austria,Pakistan,2
RO-01816,2021-06-15T00:00:00Z,Czech Republic,Georgia,1
RO-01816,2021-06-15T00:00:00Z,Greece,Georgia,9
RO-01816,2021-06-15T00:00:00Z,Greece,Pakistan,12
RO-01708,2021-06-16T00:00:00Z,Czech Republic,Viet Nam,5
RO-01708,2021-06-16T00:00:00Z,Hungary,Viet Nam,2
RO-01708,2021-06-16T00:00:00Z,Lithuania,Viet Nam,1
RO-01708,2021-06-16T00:00:00Z,Norway,Viet Nam,4
RO-01708,2021-06-16T00:00:00Z,Poland,Viet Nam,13
RO-01708,2021-06-16T00:00:00Z,Sweden,Viet Nam,5
RO-01793,2021-06-16T00:00:00Z,Germany,Tunisia,18
RO-01801,2021-06-16T00:00:00Z,Luxembourg,Dominican Republic,1
RO-01801,2021-06-16T00:00:00Z,Spain,Colombia,58
RO-01801,2021-06-16T00:00:00Z,Spain,Dominican Republic,9
RO-01801,2021-06-16T00:00:00Z,Switzerland,Colombia,1
RO-01794,2021-06-17T00:00:00Z,Germany,Ghana,17
RO-01866,2021-06-17T00:00:00Z,Italy,Tunisia,17
RO-01867,2021-06-21T00:00:00Z,Italy,Egypt,38
RO-01795,2021-06-22T00:00:00Z,Germany,Pakistan,47
RO-01798,2021-06-22T00:00:00Z,Austria,Nigeria,4
RO-01798,2021-06-22T00:00:00Z,Germany,Nigeria,29
RO-01798,2021-06-22T00:00:00Z,Hungary,Nigeria,2
RO-01798,2021-06-22T00:00:00Z,Spain,Nigeria,12
RO-01813,2021-06-22T00:00:00Z,France,Albania,36
RO-01796,2021-06-24T00:00:00Z,Germany,Egypt,20
RO-01872,2021-06-24T00:00:00Z,Italy,Tunisia,7
RO-01797,2021-06-25T00:00:00Z,Austria,Kosovo,3
RO-01797,2021-06-25T00:00:00Z,Germany,Albania,30
RO-01797,2021-06-25T00:00:00Z,Germany,Kosovo,22
RO-01799,2021-06-28T00:00:00Z,Germany,Guinea,17
RO-01874,2021-06-28T00:00:00Z,Italy,Tunisia,11
RO-01814,2021-06-29T00:00:00Z,France,Albania,27
RO-01800,2021-07-01T00:00:00Z,Germany,Georgia,52
RO-01800,2021-07-01T00:00:00Z,Italy,Georgia,4
RO-01803,2021-07-01T00:00:00Z,Germany,Azerbaijan,37
RO-01808,2021-07-01T00:00:00Z,Germany,Moldova,41
RO-01808,2021-07-01T00:00:00Z,Germany,Serbia,24
RO-01848,2021-07-01T00:00:00Z,France,Kosovo,12
RO-01877,2021-07-01T00:00:00Z,Italy,Tunisia,16
RO-01876,2021-07-02T00:00:00Z,Italy,Egypt,20
RO-01909,2021-07-05T00:00:00Z,Italy,Tunisia,29
RO-01817,2021-07-06T00:00:00Z,France,Albania,32
RO-01841,2021-07-06T00:00:00Z,Germany,Afghanistan,27
RO-01818,2021-07-07T00:00:00Z,Luxembourg,Albania,3
RO-01818,2021-07-07T00:00:00Z,Luxembourg,Georgia,5
RO-01818,2021-07-07T00:00:00Z,Spain,Albania,21
RO-01818,2021-07-07T00:00:00Z,Spain,Georgia,15
RO-01885,2021-07-12T00:00:00Z,Italy,Tunisia,14
RO-01823,2021-07-13T00:00:00Z,Germany,Ghana,14
RO-01882,2021-07-13T00:00:00Z,Italy,Egypt,22
RO-01821,2021-07-14T00:00:00Z,Germany,Tunisia,22
RO-01820,2021-07-15T00:00:00Z,Germany,Albania,38
RO-01820,2021-07-15T00:00:00Z,Germany,Kosovo,9
RO-01822,2021-07-15T00:00:00Z,Germany,Georgia,42
RO-01842,2021-07-15T00:00:00Z,Austria,Russia,16
RO-01842,2021-07-15T00:00:00Z,Germany,Russia,3
RO-01825,2021-07-20T00:00:00Z,France,Albania,33
RO-01827,2021-07-20T00:00:00Z,Germany,Armenia,42
RO-01844,2021-07-20T00:00:00Z,Greece,Georgia,5
RO-01844,2021-07-20T00:00:00Z,Greece,Pakistan,0
RO-01829,2021-07-22T00:00:00Z,Germany,Albania,44
RO-01829,2021-07-22T00:00:00Z,Germany,Kosovo,4
RO-01903,2021-07-22T00:00:00Z,Italy,Tunisia,17
RO-01873,2021-07-23T00:00:00Z,Germany,Ukraine,39
RO-01830,2021-07-27T00:00:00Z,Austria,Nigeria,9
RO-01830,2021-07-27T00:00:00Z,Germany,Nigeria,26
RO-01845,2021-07-27T00:00:00Z,Germany,Armenia,13
RO-01902,2021-07-27T00:00:00Z,Italy,Egypt,15
RO-01832,2021-07-28T00:00:00Z,Germany,Pakistan,25
RO-01835,2021-07-29T00:00:00Z,Germany,Georgia,36
RO-01904,2021-07-29T00:00:00Z,Italy,Tunisia,15
RO-01834,2021-07-30T00:00:00Z,Germany,North Macedonia,22
RO-01834,2021-07-30T00:00:00Z,Germany,Serbia,52
RO-01868,2021-08-03T00:00:00Z,France,Albania,35
RO-01875,2021-08-04T00:00:00Z,Germany,Albania,44
RO-01905,2021-08-05T00:00:00Z,Italy,Tunisia,13
RO-01911,2021-08-09T00:00:00Z,Italy,Tunisia,17
RO-01854,2021-08-10T00:00:00Z,Germany,Kosovo,3
RO-01854,2021-08-10T00:00:00Z,Germany,Moldova,19
RO-01907,2021-08-10T00:00:00Z,France,Albania,31
RO-01857,2021-08-11T00:00:00Z,Germany,Tunisia,8
RO-01858,2021-08-12T00:00:00Z,Germany,Georgia,48
RO-01858,2021-08-12T00:00:00Z,Italy,Georgia,2
RO-01916,2021-08-12T00:00:00Z,Italy,Tunisia,33
RO-01853,2021-08-13T00:00:00Z,Germany,Albania,14
RO-01853,2021-08-13T00:00:00Z,Germany,Kosovo,17
RO-01918,2021-08-16T00:00:00Z,Italy,Tunisia,9
RO-01869,2021-08-17T00:00:00Z,France,Albania,35
RO-01871,2021-08-19T00:00:00Z,Austria,Turkey,10
RO-01919,2021-08-19T00:00:00Z,Italy,Tunisia,16
RO-01860,2021-08-23T00:00:00Z,Germany,Pakistan,40
RO-01921,2021-08-23T00:00:00Z,Italy,Tunisia,21
RO-01862,2021-08-24T00:00:00Z,Austria,Nigeria,5
RO-01862,2021-08-24T00:00:00Z,Germany,Nigeria,27
RO-01937,2021-08-26T00:00:00Z,Italy,Tunisia,31
RO-01861,2021-08-27T00:00:00Z,Germany,North Macedonia,9
RO-01861,2021-08-27T00:00:00Z,Germany,Serbia,44
RO-01940,2021-08-30T00:00:00Z,Italy,Tunisia,23
RO-01870,2021-08-31T00:00:00Z,Belgium,Albania,2
RO-01870,2021-08-31T00:00:00Z,France,Albania,36
RO-01917,2021-08-31T00:00:00Z,Germany,Russia,34
RO-01938,2021-08-31T00:00:00Z,Italy,Egypt,13
RO-01879,2021-09-01T00:00:00Z,Austria,Pakistan,4
RO-01879,2021-09-01T00:00:00Z,Greece,Pakistan,10
RO-01884,2021-09-02T00:00:00Z,Germany,Ghana,21
RO-01943,2021-09-02T00:00:00Z,Italy,Tunisia,38
RO-01944,2021-09-06T00:00:00Z,Italy,Tunisia,25
RO-01912,2021-09-07T00:00:00Z,France,Albania,33
RO-01945,2021-09-07T00:00:00Z,Italy,Egypt,20
RO-01887,2021-09-09T00:00:00Z,Austria,Armenia,1
RO-01887,2021-09-09T00:00:00Z,Austria,Georgia,3
RO-01887,2021-09-09T00:00:00Z,Czech Republic,Georgia,1
RO-01887,2021-09-09T00:00:00Z,Greece,Georgia,4
RO-01888,2021-09-09T00:00:00Z,Germany,Georgia,35
RO-01946,2021-09-09T00:00:00Z,Italy,Tunisia,15
RO-01949,2021-09-13T00:00:00Z,Italy,Tunisia,7
RO-01894,2021-09-14T00:00:00Z,Germany,Azerbaijan,26
RO-01913,2021-09-14T00:00:00Z,France,Albania,32
RO-01941,2021-09-14T00:00:00Z,Germany,Moldova,45
RO-01941,2021-09-14T00:00:00Z,Germany,Serbia,7
RO-01893,2021-09-15T00:00:00Z,Germany,Tunisia,20
RO-01950,2021-09-16T00:00:00Z,Italy,Tunisia,26
RO-01892,2021-09-17T00:00:00Z,Germany,Armenia,27
RO-01952,2021-09-20T00:00:00Z,Italy,Tunisia,15
RO-01897,2021-09-21T00:00:00Z,Austria,Nigeria,13
RO-01897,2021-09-21T00:00:00Z,Bulgaria,Nigeria,2
RO-01897,2021-09-21T00:00:00Z,Czech Republic,Nigeria,1
RO-01897,2021-09-21T00:00:00Z,Germany,Nigeria,29
RO-01897,2021-09-21T00:00:00Z,Lithuania,Nigeria,1
RO-01897,2021-09-21T00:00:00Z,Poland,Nigeria,1
RO-01899,2021-09-21T00:00:00Z,Bulgaria,Pakistan,1
RO-01899,2021-09-21T00:00:00Z,Germany,Pakistan,44
RO-01914,2021-09-21T00:00:00Z,France,Albania,31
RO-01896,2021-09-22T00:00:00Z,Hungary,Peru,1
RO-01896,2021-09-22T00:00:00Z,Spain,Colombia,53
RO-01896,2021-09-22T00:00:00Z,Spain,Peru,21
RO-01898,2021-09-23T00:00:00Z,Germany,Georgia,27
RO-01965,2021-09-23T00:00:00Z,Italy,Tunisia,11
RO-01970,2021-09-24T00:00:00Z,Italy,Tunisia,31
RO-01980,2021-09-27T00:00:00Z,Italy,Tunisia,28
RO-01906,2021-09-28T00:00:00Z,Austria,Russia,5
RO-01906,2021-09-28T00:00:00Z,Belgium,Russia,1
RO-01906,2021-09-28T00:00:00Z,Germany,Russia,39
RO-01915,2021-09-28T00:00:00Z,France,Albania,29
RO-01900,2021-09-29T00:00:00Z,Germany,Tunisia,23
RO-01901,2021-09-29T00:00:00Z,Germany,Ghana,17
RO-01984,2021-09-30T00:00:00Z,Italy,Tunisia,39
RO-01985,2021-10-01T00:00:00Z,Italy,Tunisia,23
RO-01947,2021-10-02T00:00:00Z,Italy,Nigeria,19
RO-01969,2021-10-05T00:00:00Z,France,Albania,29
RO-01922,2021-10-06T00:00:00Z,Spain,Albania,27
RO-01922,2021-10-06T00:00:00Z,Spain,Georgia,11
RO-01987,2021-10-07T00:00:00Z,Italy,Tunisia,33
RO-01923,2021-10-08T00:00:00Z,Germany,North Macedonia,19
RO-01923,2021-10-08T00:00:00Z,Germany,Serbia,32
RO-01989,2021-10-09T00:00:00Z,Italy,Egypt,25
RO-01992,2021-10-11T00:00:00Z,Italy,Tunisia,23
RO-01951,2021-10-12T00:00:00Z,Germany,Moldova,30
RO-01951,2021-10-12T00:00:00Z,Germany,Ukraine,2
RO-01968,2021-10-12T00:00:00Z,Belgium,Albania,1
RO-01968,2021-10-12T00:00:00Z,France,Albania,32
RO-01986,2021-10-12T00:00:00Z,Austria,Nigeria,12
RO-01986,2021-10-12T00:00:00Z,Norway,Nigeria,5
RO-01925,2021-10-13T00:00:00Z,Germany,Armenia,29
RO-01927,2021-10-13T00:00:00Z,Germany,Tunisia,19
RO-01929,2021-10-14T00:00:00Z,Germany,North Macedonia,16
RO-01929,2021-10-14T00:00:00Z,Germany,Serbia,28
RO-01939,2021-10-14T00:00:00Z,France,Georgia,16
RO-01993,2021-10-14T00:00:00Z,Italy,Tunisia,21
RO-01926,2021-10-15T00:00:00Z,Germany,Albania,43
RO-01926,2021-10-15T00:00:00Z,Germany,Kosovo,26
RO-01930,2021-10-18T00:00:00Z,Germany,Pakistan,32
RO-02003,2021-10-18T00:00:00Z,Italy,Tunisia,40
